,,D/E/De,GDP Growth,Lab Qual,Lab Quant,ICT Capital,NICT Capital,Cl Quality,Cl Quant,ContriICT,ContriNICT,Export of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1999,2,-3.423163667,0.306016603,3.353063017,22.40201682,5.743206292,0.12747026,-0.63724285,0.169777637,2.399049513,19.43988625,1.464624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2000,2,6.554809958,0.32060009,-1.471444312,23.31002802,5.217101797,0.138843246,0.092018786,0.189940748,1.826034673,20.0978721,1.47556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2001,2,-5.866155028,0.218174211,0.2238421,14.42084759,4.156557471,0.08968878,-0.100374001,0.493097305,2.244496159,27.44088234,1.44656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2002,2,5.98122403,0.219537993,-0.253512128,11.05078608,3.111389466,0.086922495,-0.305862189,0.965443067,3.512259573,25.21730972,1.458665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2003,2,5.131384358,0.217368198,-0.787746441,18.5647279,3.833475709,0.084398623,0.232113269,1.341100782,4.59883213,22.99463309,1.424499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2004,2,8.950069547,0.216657901,0.600523921,26.6959101,6.083085388,0.083742163,1.222861372,2.017831057,5.000411347,23.5515583,1.373268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2005,2,8.067237586,0.2193633,3.124568984,25.15136302,8.27331692,0.085852132,0.842180103,1.290701795,4.727690294,21.85537622,1.315792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2006,2,6.666285545,0.222165207,2.173154987,21.93865627,9.632370621,0.086097454,-0.069460418,7.82E-12,4.051100463,22.66990658,1.236206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2007,2,4.562874138,0.224464992,-0.183666497,22.19736129,8.515411615,0.084889913,0.600784784,6.33E-12,3.048773855,22.32324144,1.173172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2008,2,0.656673452,0.226326589,1.59766227,21.07289881,6.492563337,0.085107837,-0.230460986,5.28E-12,2.967373095,23.90791801,1.185293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2009,2,-4.946193472,0.228193891,-0.612380449,16.0385713,4.888489842,0.085877639,2.186020091,0.093359413,-0.587368058,23.3164288,1.295093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,2010,2,8.761633188,0.230094092,5.792891607,13.34403902,4.765811563,0.086828886,2.345,0.130226219,-0.387212657,21.20914139,1.461468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,1995,3,4.659614339,0.150224206,2.2,8.569006622,7.421950251,0.075112103,0.915017724,0.261958805,3.901183605,10.86463421,2.145719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,1996,3,4.891897738,0.153286196,1.8,9.441459924,7.964856178,0.076643098,1.422636863,0.274298014,4.155577719,9.70650765,2.13809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,1997,3,5.169527233,0.156597595,2.8,10.24746299,8.223256469,0.078298798,1.285700779,0.287841517,4.276359454,10.52037056,2.115691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,1998,3,4.92066592,0.165901601,2.6,11.46541908,8.729116619,0.0829508,1.156891696,0.266163307,4.21018824,11.75733123,2.078587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,1999,3,5.27773276,0.177086995,2.3,13.07807565,8.947414905,0.088543497,1.651621982,0.238248683,3.988064453,11.75864239,2.034545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2000,3,5.448596179,0.185328396,3.3,13.84712011,8.757900447,0.092664198,2.582916804,0.244995439,3.821063042,12.34420123,2.004545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2001,3,4.720603675,0.130975805,5.2,13.19662035,8.274801075,0.065487903,2.301456034,0.256565725,3.535855189,13.38655921,1.963533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2002,3,4.731006548,0.1335443,4.6,13.66543025,7.926514745,0.06677215,3.203457221,0.300282007,3.276214749,12.40996893,1.816606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2003,3,5.615544692,0.134150696,6.4,14.70661461,7.327409089,0.067075348,3.044951521,0.492362259,3.478778899,11.4311487,1.726004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2004,3,5.928854272,0.134634995,6.1,17.12076813,6.790623069,0.067317497,3.279478848,0.722736446,3.625962138,11.14650895,1.605803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2005,3,6.11144118,0.136909203,6.6,25.84325075,7.23304078,0.068454602,2.819812112,0.902231224,3.704700992,14.3928419,1.470348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2006,3,6.321308762,0.139779795,5.6,32.81762004,7.585739344,0.069889898,2.524647675,1.008669753,3.557797149,16.35346357,1.326957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2007,3,6.11471124,0.142512505,5,36.63173914,7.793082297,0.071256253,1.709216833,1.040218025,3.26301083,16.99533485,1.203348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2008,3,5.788250268,0.145155296,3.4,37.03324497,7.525198907,0.072577648,1.4640145,1.027467754,3.168352321,17.65885848,1.125881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2009,3,5.74185662,0.147833,2.9,33.66395235,6.955592334,0.0739165,1.586623117,0.201906892,0.511265593,16.94013291,1.109062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,2010,3,6.201703846,0.150582497,3.2,29.6397239,6.80860281,0.075291249,1.505170669,0.241086143,0.82145324,16.02411269,1.13488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,1995,3,4.572139308,0.267486204,2.74828095,2.659868263,1.358257979,0.146496086,1.692294516,0.261305133,0.96837664,22.55142093,1.973321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,1996,3,4.268911853,0.288752699,3.095432185,3.187995777,2.175054699,0.157863123,1.477708016,0.303572719,1.446677372,22.58187046,1.97242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,1997,3,4.835398868,0.301131606,2.677462809,3.549782559,2.586180158,0.166196364,0.805732235,0.340387528,1.471752953,21.11060246,1.968398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,1998,3,4.906966165,0.321682799,1.508873235,4.245162383,3.666616231,0.171777315,1.122446358,0.320054754,0.892882515,19.69868391,1.955096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,1999,3,0.425980333,0.348543306,2.12474186,5.346661061,3.606783226,0.184126443,1.787051745,0.282187201,0.758338859,16.88089845,1.93343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2000,3,2.476876602,0.373321911,3.255109861,6.11016117,2.239103429,0.204953318,1.006011479,0.308532827,0.716371415,18.27474597,1.933353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2001,3,1.669785753,0.274652289,1.798518933,5.827135965,1.933350787,0.153628271,1.47475386,0.35713953,0.49870424,19.97214852,1.82234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2002,3,2.455174364,0.281418697,2.666667849,6.341284513,1.798437536,0.155633676,1.276372839,0.388061767,0.267998152,21.63445507,1.830577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2003,3,2.675237507,0.285013509,2.336336114,7.668296993,1.225160621,0.155706832,3.282900155,0.39235102,0.257927272,25.60073348,1.798939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2004,3,4.088560492,0.286812591,6.13604337,8.560419828,0.638704421,0.153450202,0.545287551,0.384329399,0.427564094,31.13839056,1.769858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2005,3,4.326476902,0.291431393,1.049270947,8.407120407,0.594779197,0.151451747,1.489450596,0.426904391,0.685950927,35.5481435,1.742859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2006,3,4.685507342,0.297687599,2.996752225,7.963273674,0.940316822,0.147957169,1.527466252,0.522468844,1.014916878,41.77171451,1.715965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2007,3,4.463279247,0.303780311,3.213553876,9.402516484,1.431338582,0.144392846,1.830388047,0.589972502,1.276946068,41.79565662,1.689102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2008,3,5.966883525,0.309749111,3.965594247,12.70916909,2.040799335,0.142970018,0.740510551,0.605024956,1.344668772,44.90655623,1.664139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2009,3,3.301883861,0.315798097,1.593481004,15.12435228,2.573039569,0.146755332,2.138234861,0.392084289,0.675302837,35.72262529,1.641499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,2010,3,4.043846205,0.32186571,4.607181996,15.52927494,2.705946378,0.149380788,1.489745639,0.466012442,0.601562392,41.18745607,1.620665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,1995,3,3.973935917,0.157066796,2.832908742,14.33864832,1.511463616,0.082596933,1.432277355,0.502249459,0.616405439,23.57522769,2.786222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,1996,3,4.913470149,0.163354794,2.832908742,14.98080045,1.298401598,0.082589802,1.423988678,0.550482934,0.735379197,23.38147093,2.744671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,1997,3,5.17776832,0.171140896,2.832908742,15.28865993,1.327055227,0.086025608,1.423988678,0.594918244,0.835200027,21.42819947,2.70639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,1998,3,4.77931127,0.186622201,2.832908742,16.16005003,1.587319747,0.093807431,1.423988678,0.589895993,0.868274085,21.4303821,2.674122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,1999,3,3.98193635,0.204554503,2.832908742,17.45496988,1.802918315,0.102821272,1.423988678,0.576684205,1.098686643,21.50247522,2.65322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2000,3,4.088836163,0.219604792,2.832908742,17.9581821,1.869311929,0.110386452,1.423988678,0.617254991,1.42253004,23.25296927,2.63989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2001,3,4.415345937,0.114894798,2.832908742,16.56129807,2.375341393,0.057752966,2.355307713,0.74547478,1.302804146,21.91999763,2.61143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2002,3,3.930767998,0.116769702,4.685691744,16.51209891,3.092719242,0.058695406,2.355307713,0.876176916,1.242054813,19.93349348,2.596497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2003,3,3.951865062,0.116619305,4.685691744,19.40306425,2.838807367,0.058619806,2.355307713,0.912128668,1.303150598,20.23842354,2.58357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2004,3,3.634984419,0.117337296,4.685691744,21.991162,2.714867704,0.058980711,2.355307713,0.852863956,1.206434146,19.40058804,2.574142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2005,3,2.270867676,0.120069005,4.685691744,21.34147584,2.866528369,0.060353836,2.355307713,0.848183688,1.272067614,20.45470687,2.567139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2006,3,3.17312479,0.122956897,4.685691744,18.67242306,2.671055309,0.061805459,2.355307713,0.99229468,1.374355238,23.00436912,2.560365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2007,3,3.203791007,0.125622796,4.685691744,18.79264712,2.813050896,0.063145498,2.355307713,1.058289595,1.317655947,23.93023316,2.553494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2008,3,2.843238041,0.128051499,4.685691744,22.32983559,3.034549206,0.064366311,2.355307713,1.096079126,1.432426926,24.13012507,2.547806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2009,3,1.913428865,0.130633602,4.685691744,22.63509184,2.924295329,0.065664231,2.355307713,0.592273148,4.619633779,16.03652271,2.543231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,2010,3,3.216365352,0.1332585,4.685691744,21.43126428,3.210255876,0.066983659,0.485867029,0.987717323,4.486866668,17.3474592,2.538642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1995,3,14.07667696,0.303552207,0.891575404,30.71977794,10.60255691,0.165421795,0.708175311,0.930716842,4.221029952,20.36944338,1.086509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1996,3,2.038650587,0.311423303,1.296025608,34.85871553,10.55352911,0.170168164,0.683575356,1.035691053,3.941333666,17.57160242,1.048142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1997,3,5.134261027,0.322763599,1.256831177,28.07012796,9.97986272,0.175547239,0.623663422,1.198168285,3.657758608,19.08698909,1.02345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1998,3,0.288389251,0.347514194,1.161815692,28.49152982,9.233418107,0.186545844,0.558920112,1.079986896,3.500574082,17.93465648,1.01133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1999,3,6.359626353,0.375471497,1.061911136,30.42921722,8.422430605,0.197623484,0.499078492,1.041534916,3.659590706,17.91796442,1.0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2000,3,8.649453521,0.396760879,0.971195754,28.72786224,7.805017382,0.203887653,0.494091678,1.077414677,3.979317844,20.68066264,0.97342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2001,3,10.15048847,0.318179093,0.983584113,26.43994093,7.985254377,0.159833452,0.32646961,1.087761484,4.604240879,19.97308435,0.95955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2002,3,11.69698909,0.322050508,0.663562212,24.90177602,8.562530577,0.1584474,0.296254433,1.21997837,5.017830431,22.27062363,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2003,3,14.10320252,0.320378994,0.617101416,24.48227704,9.68298465,0.153805676,0.335837528,1.39417043,5.148276687,26.57196667,0.622861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2004,3,9.621885419,0.321455603,0.71490733,25.77728331,10.39026901,0.151008181,0.233475678,1.450331882,5.345142633,30.55314272,0.593933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2005,3,10.7059069,0.327770598,0.509125041,26.4560163,10.53366289,0.150309759,-0.115346734,1.229786593,5.614476651,33.70065381,0.588125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2006,3,11.95592359,0.333951693,-0.260104029,25.17437935,10.71324274,0.148095493,-1.334134955,1.048562024,5.486616492,35.65157225,0.558374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2007,3,13.27811182,0.339278206,-3.117396124,22.05659896,10.87536812,0.145199033,-0.545515167,0.923667196,5.677093193,34.93291903,0.522272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2008,3,9.166719019,0.343763898,-1.296226215,20.92363536,10.37099883,0.144672603,0.24065047,0.759081449,6.085765362,31.69515473,0.512387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2009,3,8.801087737,0.348247006,0.57272804,19.71054226,10.65208465,0.146327389,2.221339568,0.589238759,0.992933847,23.73343859,0.497381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2010,3,9.893994778,0.352706807,5.382044986,17.19288528,11.20518744,0.145573204,0.994545501,0.785386283,1.021418162,26.17316156,0.48296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1995,3,4.170555621,0.54699569,2.846552245,9.342996031,1.689962111,0.191112643,1.720038615,0.879936665,1.359620504,22.54901961,1.878165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1996,3,4.730242863,0.557404989,4.923032224,11.90455928,1.747006923,0.194749504,2.469922416,0.956272427,1.730646193,20.74978204,1.84263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1997,3,5.172919109,0.569422496,7.053527236,13.26792091,2.33015772,0.199393765,1.130546816,1.000754721,1.576913521,18.8416698,1.805947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1998,3,4.629179835,0.600860687,3.131270409,14.70187902,3.015375137,0.21694107,1.0825973,0.902208965,1.338801906,16.21433542,1.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1999,3,4.962370172,0.636956887,2.861585096,15.98553061,2.820750885,0.240974058,0.460001081,0.743807154,1.221156865,15.0520156,1.79422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2000,3,5.577368289,0.661296491,1.19023826,15.69090784,2.407916076,0.255576638,1.0489312,0.610890519,1.084487047,16.20111732,1.788123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2001,3,4.334038496,0.384939206,2.73478236,13.00397664,2.183508314,0.147644186,-0.004049758,0.421648473,1.034653839,17.47978812,1.787751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2002,3,3.296915814,0.384898204,-0.010625643,10.51158309,1.934015192,0.146696519,-0.908955466,0.360640464,1.228101365,18.31617826,1.86295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2003,3,3.100761212,0.378911593,-2.382340655,7.429187,1.842021383,0.144569494,2.002748288,0.575766014,1.58235766,21.7964072,1.870619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2004,3,3.561093286,0.375249004,5.43108508,6.432778388,2.13520024,0.138375536,1.100461278,0.749697536,1.970045269,28.2299607,1.849213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2005,3,4.209944233,0.376841496,3.078388236,10.21240205,2.699603327,0.134713191,1.067236625,0.843000039,2.700668015,30.343547,1.812442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2006,3,5.528076738,0.378440996,2.967561036,13.29272538,3.373562172,0.136100349,5.069716275,1.052379701,3.497362882,29.94981389,1.761984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2007,3,6.737701595,0.379100093,14.22603726,15.55272937,4.581859335,0.135099457,1.24707967,1.207096502,3.239704669,30.24973147,1.730022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2008,3,6.88033849,0.378880603,3.645153716,19.95541006,5.779385194,0.129622594,1.717332192,1.24166254,2.710376121,33.04299274,1.750948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2009,3,5.711657554,0.378525699,5.004401878,22.31186032,5.375021696,0.129896507,1.379652135,0.233068853,2.62805596,24.95682211,1.839638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2010,3,4.800940305,0.378109002,3.823146969,21.87956274,4.653931782,0.136447512,1.306940801,0.213477365,2.70017311,21.34924581,1.967711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1995,3,7.034817338,0.307090604,2.27492135,23.31276089,6.324931979,0.176423357,1.289701182,0.191068079,2.466089278,10.65707561,1.919783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1996,3,7.672645897,0.317463698,2.357226983,18.09822023,6.121712551,0.173692778,1.249811985,0.328450534,2.379075065,10.2061841,1.898395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1997,3,4.211664945,0.328241405,2.322778292,15.34385234,5.486539379,0.176616106,1.313258521,0.455545448,2.469788492,10.50646612,1.874188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1998,3,6.209210679,0.351574412,2.42284704,24.99588579,5.348284543,0.190564268,1.323512942,0.458257832,2.556555718,10.82856928,1.88232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1999,3,6.146737188,0.37913979,2.494296432,30.98191321,5.43191433,0.20117755,1.324684918,0.442289095,2.361989208,11.25469183,1.88343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2000,3,5.443587899,0.400959095,2.514289878,29.58690524,5.586258322,0.211250293,2.911429666,0.465768808,2.322594263,12.77323297,1.856576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2001,3,4.470869899,0.282062707,5.487865955,25.44310093,5.224251747,0.149640266,2.39111539,0.577502279,2.355336957,12.34193985,1.845497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2002,3,4.458583519,0.285369391,4.503099993,23.24128151,5.173008889,0.151529198,2.523514815,0.743494183,2.62113791,14.01854169,1.692965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2003,3,7.09400475,0.284088403,4.783128202,26.12817287,5.230240151,0.149881269,2.466893755,0.908829179,2.971870452,14.6902912,1.653868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2004,3,6.964862347,0.284327404,4.699989781,29.3731451,5.826854333,0.149235537,0.912425201,0.935398694,3.256638721,17.55132848,1.615377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2005,3,8.77141133,0.288869604,1.751898788,30.03314734,6.620012969,0.150449271,0.715013174,0.894706417,3.704206273,19.28014883,1.577221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2006,3,9.160363674,0.293724798,1.38445301,26.75917149,7.25967586,0.151696813,0.41965195,0.901347212,3.832419962,21.0694752,1.540258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2007,3,9.219197929,0.297996891,0.819449779,24.74190295,8.200251311,0.152608461,-1.74400378,0.866077747,3.420703113,20.43089434,1.502934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2008,3,7.7880539,0.301715801,-3.441207111,25.21640956,8.377686143,0.152909581,-0.370501517,0.871697534,3.296062723,23.60124526,1.462901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2009,3,6.339718401,0.30545271,-0.729139894,23.59606326,7.515349984,0.155211228,0.505607482,0.326712895,3.738180548,20.04962324,1.419375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2010,3,8.93265605,0.309235998,0.992041919,22.76501507,7.291425765,0.157606276,-0.969534367,0.324421958,4.152688757,21.97029603,1.374351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,1995,3,7.899733633,0.319717289,-1.914355345,18.00747216,7.863123715,0.161922351,2.948385291,0.285092276,4.450773448,26.31216458,1.544134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,1996,3,7.527458668,0.32631231,5.854244158,17.29226261,8.694712073,0.164341356,2.016364224,0.079791201,3.28078419,25.82455238,1.496065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,1997,3,4.592545331,0.335257291,4.054516181,15.18038958,9.197678417,0.16672787,0.233055092,-0.010638547,1.600406319,27.85926279,1.453539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,1998,3,-14.07174021,0.35698649,0.465805968,3.710828349,6.862615794,0.178609812,1.410278678,0.158061844,1.413984317,52.96813536,1.44335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,1999,3,0.78785466,0.382063189,2.750974149,-0.462538563,3.444256261,0.19586354,1.416869275,0.189613085,1.861848868,35.5141287,1.439489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2000,3,4.803018272,0.400397694,2.782153897,8.457369357,2.995951474,0.203910796,1.123554911,0.281315646,1.989521645,40.97730855,1.423535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2001,3,3.578630835,0.30305949,2.28105709,10.47586352,3.804362193,0.149274641,0.019561431,0.40078368,1.857172512,39.03213345,1.419305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2002,3,4.401186481,0.310352398,0.04049798,14.31827694,4.000387713,0.149907148,6.084727123,0.492960215,1.99772846,32.68762116,1.352808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2003,3,4.66962494,0.313241105,12.37779409,19.25662458,3.808458149,0.153984351,1.650047302,0.583213475,2.472232282,30.47765573,1.342893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2004,3,4.908415675,0.316945999,3.32319364,20.7868576,4.163846374,0.157371478,-0.971661415,0.723411096,2.579780854,32.2166932,1.334986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
